fid,name,left,top,right,bottom,id,Lat Grid,Lon Grid,Grid,Event Count
1047,Queens,-73.8148,40.7752,-73.8106,40.771,10847,66,105,Lat66Lon105,23
1059,Queens,-73.8148,40.771,-73.8106,40.7668,10848,65,105,Lat65Lon105,24
1058,Queens,-73.8148,40.7668,-73.8106,40.7626,10849,64,105,Lat64Lon105,117
1061,Queens,-73.8148,40.7626,-73.8106,40.7584,10850,63,105,Lat63Lon105,34
1060,Queens,-73.8148,40.7584,-73.8106,40.7542,10851,62,105,Lat62Lon105,33
1063,Queens,-73.8148,40.7542,-73.8106,40.75,10852,61,105,Lat61Lon105,27
1062,Queens,-73.8148,40.75,-73.8106,40.7458,10853,60,105,Lat60Lon105,15
1065,Queens,-73.8148,40.7458,-73.8106,40.7416,10854,59,105,Lat59Lon105,45
1064,Queens,-73.8148,40.7416,-73.8106,40.7374,10855,58,105,Lat58Lon105,27
1051,Queens,-73.8148,40.7374,-73.8106,40.7332,10856,57,105,Lat57Lon105,257
1050,Queens,-73.8148,40.7332,-73.8106,40.729,10857,56,105,Lat56Lon105,114
1053,Queens,-73.8148,40.729,-73.8106,40.7248,10858,55,105,Lat55Lon105,170
1052,Queens,-73.8148,40.7248,-73.8106,40.7206,10859,54,105,Lat54Lon105,56
1055,Queens,-73.8148,40.7206,-73.8106,40.7164,10860,53,105,Lat53Lon105,112
1054,Queens,-73.8148,40.7164,-73.8106,40.7122,10861,52,105,Lat52Lon105,28
1057,Queens,-73.8148,40.7122,-73.8106,40.708,10862,51,105,Lat51Lon105,108
1056,Queens,-73.8148,40.708,-73.8106,40.7038,10863,50,105,Lat50Lon105,148
1074,Queens,-73.8148,40.7038,-73.8106,40.6996,10864,49,105,Lat49Lon105,213
1073,Queens,-73.8148,40.6996,-73.8106,40.6954,10865,48,105,Lat48Lon105,128
1076,Queens,-73.8148,40.6954,-73.8106,40.6912,10866,47,105,Lat47Lon105,218
1075,Queens,-73.8148,40.6912,-73.8106,40.687,10867,46,105,Lat46Lon105,128
1078,Queens,-73.8148,40.687,-73.8106,40.6828,10868,45,105,Lat45Lon105,82
1077,Queens,-73.8148,40.6828,-73.8106,40.6786,10869,44,105,Lat44Lon105,50
1080,Queens,-73.8148,40.6786,-73.8106,40.6744,10870,43,105,Lat43Lon105,133
1079,Queens,-73.8148,40.6744,-73.8106,40.6702,10871,42,105,Lat42Lon105,45
1067,Queens,-73.8148,40.6702,-73.8106,40.666,10872,41,105,Lat41Lon105,33
1066,Queens,-73.8148,40.666,-73.8106,40.6618,10873,40,105,Lat40Lon105,39
1069,Queens,-73.8148,40.6618,-73.8106,40.6576,10874,39,105,Lat39Lon105,0
1068,Queens,-73.8148,40.6576,-73.8106,40.6534,10875,38,105,Lat38Lon105,0
1071,Queens,-73.8148,40.6534,-73.8106,40.6492,10876,37,105,Lat37Lon105,30
1070,Queens,-73.8148,40.6492,-73.8106,40.645,10877,36,105,Lat36Lon105,0
1072,Queens,-73.8148,40.645,-73.8106,40.6408,10878,35,105,Lat35Lon105,0
1086,Queens,-73.8148,40.6156,-73.8106,40.6114,10885,28,105,Lat28Lon105,0
1087,Queens,-73.8148,40.6114,-73.8106,40.6072,10886,27,105,Lat27Lon105,0
1082,Queens,-73.8148,40.603,-73.8106,40.5988,10888,25,105,Lat25Lon105,0
1081,Queens,-73.8148,40.5988,-73.8106,40.5946,10889,24,105,Lat24Lon105,0
1084,Queens,-73.8148,40.5946,-73.8106,40.5904,10890,23,105,Lat23Lon105,15
1083,Queens,-73.8148,40.5904,-73.8106,40.5862,10891,22,105,Lat22Lon105,99
1085,Queens,-73.8148,40.5862,-73.8106,40.582,10892,21,105,Lat21Lon105,101
4146,Bronx,-73.8106,40.8886,-73.8064,40.8844,10922,93,106,Lat93Lon106,4
4171,Bronx,-73.8106,40.8634,-73.8064,40.8592,10928,87,106,Lat87Lon106,0
4169,Bronx,-73.8106,40.8592,-73.8064,40.855,10929,86,106,Lat86Lon106,0
4156,Bronx,-73.8106,40.8298,-73.8064,40.8256,10936,79,106,Lat79Lon106,0
4155,Bronx,-73.8106,40.8256,-73.8064,40.8214,10937,78,106,Lat78Lon106,73
4161,Bronx,-73.8106,40.8214,-73.8064,40.8172,10938,77,106,Lat77Lon106,29
4159,Bronx,-73.8106,40.8172,-73.8064,40.813,10939,76,106,Lat76Lon106,47
4165,Bronx,-73.8106,40.813,-73.8064,40.8088,10940,75,106,Lat75Lon106,0
1088,Queens,-73.8106,40.8088,-73.8064,40.8046,10941,74,106,Lat74Lon106,0
1090,Queens,-73.8106,40.8046,-73.8064,40.8004,10942,73,106,Lat73Lon106,0
1089,Queens,-73.8106,40.8004,-73.8064,40.7962,10943,72,106,Lat72Lon106,0
1100,Queens,-73.8106,40.7962,-73.8064,40.792,10944,71,106,Lat71Lon106,51
1099,Queens,-73.8106,40.792,-73.8064,40.7878,10945,70,106,Lat70Lon106,22
1102,Queens,-73.8106,40.7878,-73.8064,40.7836,10946,69,106,Lat69Lon106,40
1101,Queens,-73.8106,40.7836,-73.8064,40.7794,10947,68,106,Lat68Lon106,21
1104,Queens,-73.8106,40.7794,-73.8064,40.7752,10948,67,106,Lat67Lon106,22
1103,Queens,-73.8106,40.7752,-73.8064,40.771,10949,66,106,Lat66Lon106,56
1106,Queens,-73.8106,40.771,-73.8064,40.7668,10950,65,106,Lat65Lon106,23
1105,Queens,-73.8106,40.7668,-73.8064,40.7626,10951,64,106,Lat64Lon106,55
1092,Queens,-73.8106,40.7626,-73.8064,40.7584,10952,63,106,Lat63Lon106,83
1091,Queens,-73.8106,40.7584,-73.8064,40.7542,10953,62,106,Lat62Lon106,56
1094,Queens,-73.8106,40.7542,-73.8064,40.75,10954,61,106,Lat61Lon106,23
1093,Queens,-73.8106,40.75,-73.8064,40.7458,10955,60,106,Lat60Lon106,10
1096,Queens,-73.8106,40.7458,-73.8064,40.7416,10956,59,106,Lat59Lon106,8
1095,Queens,-73.8106,40.7416,-73.8064,40.7374,10957,58,106,Lat58Lon106,37
1098,Queens,-73.8106,40.7374,-73.8064,40.7332,10958,57,106,Lat57Lon106,112
1097,Queens,-73.8106,40.7332,-73.8064,40.729,10959,56,106,Lat56Lon106,124
1116,Queens,-73.8106,40.729,-73.8064,40.7248,10960,55,106,Lat55Lon106,53
1115,Queens,-73.8106,40.7248,-73.8064,40.7206,10961,54,106,Lat54Lon106,95
1118,Queens,-73.8106,40.7206,-73.8064,40.7164,10962,53,106,Lat53Lon106,162
1117,Queens,-73.8106,40.7164,-73.8064,40.7122,10963,52,106,Lat52Lon106,69
1120,Queens,-73.8106,40.7122,-73.8064,40.708,10964,51,106,Lat51Lon106,90
1119,Queens,-73.8106,40.708,-73.8064,40.7038,10965,50,106,Lat50Lon106,302
1122,Queens,-73.8106,40.7038,-73.8064,40.6996,10966,49,106,Lat49Lon106,823
1121,Queens,-73.8106,40.6996,-73.8064,40.6954,10967,48,106,Lat48Lon106,98
1108,Queens,-73.8106,40.6954,-73.8064,40.6912,10968,47,106,Lat47Lon106,144
1107,Queens,-73.8106,40.6912,-73.8064,40.687,10969,46,106,Lat46Lon106,44
1110,Queens,-73.8106,40.687,-73.8064,40.6828,10970,45,106,Lat45Lon106,80
1109,Queens,-73.8106,40.6828,-73.8064,40.6786,10971,44,106,Lat44Lon106,84
1112,Queens,-73.8106,40.6786,-73.8064,40.6744,10972,43,106,Lat43Lon106,99
1111,Queens,-73.8106,40.6744,-73.8064,40.6702,10973,42,106,Lat42Lon106,68
1114,Queens,-73.8106,40.6702,-73.8064,40.666,10974,41,106,Lat41Lon106,110
1113,Queens,-73.8106,40.666,-73.8064,40.6618,10975,40,106,Lat40Lon106,3
1125,Queens,-73.8106,40.6618,-73.8064,40.6576,10976,39,106,Lat39Lon106,0
1124,Queens,-73.8106,40.6576,-73.8064,40.6534,10977,38,106,Lat38Lon106,0
1127,Queens,-73.8106,40.6534,-73.8064,40.6492,10978,37,106,Lat37Lon106,0
1126,Queens,-73.8106,40.6492,-73.8064,40.645,10979,36,106,Lat36Lon106,0
1128,Queens,-73.8106,40.645,-73.8064,40.6408,10980,35,106,Lat35Lon106,0
1123,Queens,-73.8106,40.5988,-73.8064,40.5946,10991,24,106,Lat24Lon106,0
1130,Queens,-73.8106,40.5946,-73.8064,40.5904,10992,23,106,Lat23Lon106,57
1129,Queens,-73.8106,40.5904,-73.8064,40.5862,10993,22,106,Lat22Lon106,231
1131,Queens,-73.8106,40.5862,-73.8064,40.582,10994,21,106,Lat21Lon106,3
3822,Bronx,-73.8064,40.8886,-73.8022,40.8844,11024,93,107,Lat93Lon107,0
3832,Bronx,-73.8064,40.8634,-73.8022,40.8592,11030,87,107,Lat87Lon107,0
3829,Bronx,-73.8064,40.8592,-73.8022,40.855,11031,86,107,Lat86Lon107,0
3817,Bronx,-73.8064,40.855,-73.8022,40.8508,11032,85,107,Lat85Lon107,0
3816,Bronx,-73.8064,40.8508,-73.8022,40.8466,11033,84,107,Lat84Lon107,0
3818,Bronx,-73.8064,40.8256,-73.8022,40.8214,11039,78,107,Lat78Lon107,0
3850,Bronx,-73.8064,40.8214,-73.8022,40.8172,11040,77,107,Lat77Lon107,11
3848,Bronx,-73.8064,40.8172,-73.8022,40.813,11041,76,107,Lat76Lon107,7
3856,Bronx,-73.8064,40.813,-73.8022,40.8088,11042,75,107,Lat75Lon107,50
3853,Bronx,-73.8064,40.8088,-73.8022,40.8046,11043,74,107,Lat74Lon107,0
912,Queens,-73.8064,40.8046,-73.8022,40.8004,11044,73,107,Lat73Lon107,0
911,Queens,-73.8064,40.8004,-73.8022,40.7962,11045,72,107,Lat72Lon107,0
914,Queens,-73.8064,40.7962,-73.8022,40.792,11046,71,107,Lat71Lon107,14
913,Queens,-73.8064,40.792,-73.8022,40.7878,11047,70,107,Lat70Lon107,21
904,Queens,-73.8064,40.7878,-73.8022,40.7836,11048,69,107,Lat69Lon107,48
903,Queens,-73.8064,40.7836,-73.8022,40.7794,11049,68,107,Lat68Lon107,93
906,Queens,-73.8064,40.7794,-73.8022,40.7752,11050,67,107,Lat67Lon107,37
905,Queens,-73.8064,40.7752,-73.8022,40.771,11051,66,107,Lat66Lon107,24
908,Queens,-73.8064,40.771,-73.8022,40.7668,11052,65,107,Lat65Lon107,16
907,Queens,-73.8064,40.7668,-73.8022,40.7626,11053,64,107,Lat64Lon107,38
910,Queens,-73.8064,40.7626,-73.8022,40.7584,11054,63,107,Lat63Lon107,100
909,Queens,-73.8064,40.7584,-73.8022,40.7542,11055,62,107,Lat62Lon107,34
924,Queens,-73.8064,40.7542,-73.8022,40.75,11056,61,107,Lat61Lon107,29
923,Queens,-73.8064,40.75,-73.8022,40.7458,11057,60,107,Lat60Lon107,9
926,Queens,-73.8064,40.7458,-73.8022,40.7416,11058,59,107,Lat59Lon107,6
925,Queens,-73.8064,40.7416,-73.8022,40.7374,11059,58,107,Lat58Lon107,35
928,Queens,-73.8064,40.7374,-73.8022,40.7332,11060,57,107,Lat57Lon107,29
927,Queens,-73.8064,40.7332,-73.8022,40.729,11061,56,107,Lat56Lon107,55
930,Queens,-73.8064,40.729,-73.8022,40.7248,11062,55,107,Lat55Lon107,49
929,Queens,-73.8064,40.7248,-73.8022,40.7206,11063,54,107,Lat54Lon107,105
916,Queens,-73.8064,40.7206,-73.8022,40.7164,11064,53,107,Lat53Lon107,51
915,Queens,-73.8064,40.7164,-73.8022,40.7122,11065,52,107,Lat52Lon107,102
918,Queens,-73.8064,40.7122,-73.8022,40.708,11066,51,107,Lat51Lon107,38
917,Queens,-73.8064,40.708,-73.8022,40.7038,11067,50,107,Lat50Lon107,273
920,Queens,-73.8064,40.7038,-73.8022,40.6996,11068,49,107,Lat49Lon107,175
919,Queens,-73.8064,40.6996,-73.8022,40.6954,11069,48,107,Lat48Lon107,129
922,Queens,-73.8064,40.6954,-73.8022,40.6912,11070,47,107,Lat47Lon107,97
921,Queens,-73.8064,40.6912,-73.8022,40.687,11071,46,107,Lat46Lon107,77
936,Queens,-73.8064,40.687,-73.8022,40.6828,11072,45,107,Lat45Lon107,81
935,Queens,-73.8064,40.6828,-73.8022,40.6786,11073,44,107,Lat44Lon107,90
938,Queens,-73.8064,40.6786,-73.8022,40.6744,11074,43,107,Lat43Lon107,113
937,Queens,-73.8064,40.6744,-73.8022,40.6702,11075,42,107,Lat42Lon107,50
940,Queens,-73.8064,40.6702,-73.8022,40.666,11076,41,107,Lat41Lon107,66
939,Queens,-73.8064,40.666,-73.8022,40.6618,11077,40,107,Lat40Lon107,10
942,Queens,-73.8064,40.6618,-73.8022,40.6576,11078,39,107,Lat39Lon107,0
941,Queens,-73.8064,40.6576,-73.8022,40.6534,11079,38,107,Lat38Lon107,0
932,Queens,-73.8064,40.6534,-73.8022,40.6492,11080,37,107,Lat37Lon107,7
931,Queens,-73.8064,40.6492,-73.8022,40.645,11081,36,107,Lat36Lon107,0
934,Queens,-73.8064,40.645,-73.8022,40.6408,11082,35,107,Lat35Lon107,0
933,Queens,-73.8064,40.6408,-73.8022,40.6366,11083,34,107,Lat34Lon107,0
944,Queens,-73.8064,40.5988,-73.8022,40.5946,11093,24,107,Lat24Lon107,5
946,Queens,-73.8064,40.5946,-73.8022,40.5904,11094,23,107,Lat23Lon107,4
945,Queens,-73.8064,40.5904,-73.8022,40.5862,11095,22,107,Lat22Lon107,101
943,Queens,-73.8064,40.5862,-73.8022,40.582,11096,21,107,Lat21Lon107,0
3910,Bronx,-73.8022,40.8886,-73.798,40.8844,11126,93,108,Lat93Lon108,0
3909,Bronx,-73.8022,40.8844,-73.798,40.8802,11127,92,108,Lat92Lon108,0
3897,Bronx,-73.8022,40.8634,-73.798,40.8592,11132,87,108,Lat87Lon108,0
3896,Bronx,-73.8022,40.8592,-73.798,40.855,11133,86,108,Lat86Lon108,0
3900,Bronx,-73.8022,40.855,-73.798,40.8508,11134,85,108,Lat85Lon108,11
3898,Bronx,-73.8022,40.8508,-73.798,40.8466,11135,84,108,Lat84Lon108,0
3934,Bronx,-73.8022,40.8214,-73.798,40.8172,11142,77,108,Lat77Lon108,0
3930,Bronx,-73.8022,40.8172,-73.798,40.813,11143,76,108,Lat76Lon108,22
3914,Bronx,-73.8022,40.813,-73.798,40.8088,11144,75,108,Lat75Lon108,0
3912,Bronx,-73.8022,40.8088,-73.798,40.8046,11145,74,108,Lat74Lon108,0
948,Queens,-73.8022,40.8046,-73.798,40.8004,11146,73,108,Lat73Lon108,0
947,Queens,-73.8022,40.8004,-73.798,40.7962,11147,72,108,Lat72Lon108,0
950,Queens,-73.8022,40.7962,-73.798,40.792,11148,71,108,Lat71Lon108,35
949,Queens,-73.8022,40.792,-73.798,40.7878,11149,70,108,Lat70Lon108,32
952,Queens,-73.8022,40.7878,-73.798,40.7836,11150,69,108,Lat69Lon108,7
951,Queens,-73.8022,40.7836,-73.798,40.7794,11151,68,108,Lat68Lon108,21
962,Queens,-73.8022,40.7794,-73.798,40.7752,11152,67,108,Lat67Lon108,25
961,Queens,-73.8022,40.7752,-73.798,40.771,11153,66,108,Lat66Lon108,30
964,Queens,-73.8022,40.771,-73.798,40.7668,11154,65,108,Lat65Lon108,35
963,Queens,-73.8022,40.7668,-73.798,40.7626,11155,64,108,Lat64Lon108,51
966,Queens,-73.8022,40.7626,-73.798,40.7584,11156,63,108,Lat63Lon108,27
965,Queens,-73.8022,40.7584,-73.798,40.7542,11157,62,108,Lat62Lon108,25
968,Queens,-73.8022,40.7542,-73.798,40.75,11158,61,108,Lat61Lon108,18
967,Queens,-73.8022,40.75,-73.798,40.7458,11159,60,108,Lat60Lon108,12
954,Queens,-73.8022,40.7458,-73.798,40.7416,11160,59,108,Lat59Lon108,0
953,Queens,-73.8022,40.7416,-73.798,40.7374,11161,58,108,Lat58Lon108,14
956,Queens,-73.8022,40.7374,-73.798,40.7332,11162,57,108,Lat57Lon108,41
955,Queens,-73.8022,40.7332,-73.798,40.729,11163,56,108,Lat56Lon108,18
958,Queens,-73.8022,40.729,-73.798,40.7248,11164,55,108,Lat55Lon108,32
957,Queens,-73.8022,40.7248,-73.798,40.7206,11165,54,108,Lat54Lon108,56
960,Queens,-73.8022,40.7206,-73.798,40.7164,11166,53,108,Lat53Lon108,40
959,Queens,-73.8022,40.7164,-73.798,40.7122,11167,52,108,Lat52Lon108,49
978,Queens,-73.8022,40.7122,-73.798,40.708,11168,51,108,Lat51Lon108,106
977,Queens,-73.8022,40.708,-73.798,40.7038,11169,50,108,Lat50Lon108,515
980,Queens,-73.8022,40.7038,-73.798,40.6996,11170,49,108,Lat49Lon108,195
979,Queens,-73.8022,40.6996,-73.798,40.6954,11171,48,108,Lat48Lon108,36
982,Queens,-73.8022,40.6954,-73.798,40.6912,11172,47,108,Lat47Lon108,169
981,Queens,-73.8022,40.6912,-73.798,40.687,11173,46,108,Lat46Lon108,104
984,Queens,-73.8022,40.687,-73.798,40.6828,11174,45,108,Lat45Lon108,84
983,Queens,-73.8022,40.6828,-73.798,40.6786,11175,44,108,Lat44Lon108,80
970,Queens,-73.8022,40.6786,-73.798,40.6744,11176,43,108,Lat43Lon108,78
969,Queens,-73.8022,40.6744,-73.798,40.6702,11177,42,108,Lat42Lon108,145
972,Queens,-73.8022,40.6702,-73.798,40.666,11178,41,108,Lat41Lon108,122
971,Queens,-73.8022,40.666,-73.798,40.6618,11179,40,108,Lat40Lon108,8
974,Queens,-73.8022,40.6618,-73.798,40.6576,11180,39,108,Lat39Lon108,0
973,Queens,-73.8022,40.6576,-73.798,40.6534,11181,38,108,Lat38Lon108,0
976,Queens,-73.8022,40.6534,-73.798,40.6492,11182,37,108,Lat37Lon108,0
975,Queens,-73.8022,40.6492,-73.798,40.645,11183,36,108,Lat36Lon108,0
990,Queens,-73.8022,40.645,-73.798,40.6408,11184,35,108,Lat35Lon108,0
989,Queens,-73.8022,40.6408,-73.798,40.6366,11185,34,108,Lat34Lon108,0
991,Queens,-73.8022,40.6324,-73.798,40.6282,11187,32,108,Lat32Lon108,0
985,Queens,-73.8022,40.5988,-73.798,40.5946,11195,24,108,Lat24Lon108,77
987,Queens,-73.8022,40.5946,-73.798,40.5904,11196,23,108,Lat23Lon108,145
986,Queens,-73.8022,40.5904,-73.798,40.5862,11197,22,108,Lat22Lon108,47
988,Queens,-73.8022,40.5862,-73.798,40.582,11198,21,108,Lat21Lon108,0
3981,Bronx,-73.798,40.8886,-73.7938,40.8844,11228,93,109,Lat93Lon109,0
3980,Bronx,-73.798,40.8844,-73.7938,40.8802,11229,92,109,Lat92Lon109,0
3993,Bronx,-73.798,40.8592,-73.7938,40.855,11235,86,109,Lat86Lon109,2
3996,Bronx,-73.798,40.855,-73.7938,40.8508,11236,85,109,Lat85Lon109,0
3986,Bronx,-73.798,40.8172,-73.7938,40.813,11245,76,109,Lat76Lon109,0
3989,Bronx,-73.798,40.813,-73.7938,40.8088,11246,75,109,Lat75Lon109,0
3987,Bronx,-73.798,40.8088,-73.7938,40.8046,11247,74,109,Lat74Lon109,0
1001,Queens,-73.798,40.8046,-73.7938,40.8004,11248,73,109,Lat73Lon109,0
1000,Queens,-73.798,40.8004,-73.7938,40.7962,11249,72,109,Lat72Lon109,0
1003,Queens,-73.798,40.7962,-73.7938,40.792,11250,71,109,Lat71Lon109,39
1002,Queens,-73.798,40.792,-73.7938,40.7878,11251,70,109,Lat70Lon109,27
1005,Queens,-73.798,40.7878,-73.7938,40.7836,11252,69,109,Lat69Lon109,45
1004,Queens,-73.798,40.7836,-73.7938,40.7794,11253,68,109,Lat68Lon109,54
1007,Queens,-73.798,40.7794,-73.7938,40.7752,11254,67,109,Lat67Lon109,30
1006,Queens,-73.798,40.7752,-73.7938,40.771,11255,66,109,Lat66Lon109,35
993,Queens,-73.798,40.771,-73.7938,40.7668,11256,65,109,Lat65Lon109,37
992,Queens,-73.798,40.7668,-73.7938,40.7626,11257,64,109,Lat64Lon109,40
995,Queens,-73.798,40.7626,-73.7938,40.7584,11258,63,109,Lat63Lon109,29
994,Queens,-73.798,40.7584,-73.7938,40.7542,11259,62,109,Lat62Lon109,25
997,Queens,-73.798,40.7542,-73.7938,40.75,11260,61,109,Lat61Lon109,15
996,Queens,-73.798,40.75,-73.7938,40.7458,11261,60,109,Lat60Lon109,11
999,Queens,-73.798,40.7458,-73.7938,40.7416,11262,59,109,Lat59Lon109,15
998,Queens,-73.798,40.7416,-73.7938,40.7374,11263,58,109,Lat58Lon109,34
1265,Queens,-73.798,40.7374,-73.7938,40.7332,11264,57,109,Lat57Lon109,20
1264,Queens,-73.798,40.7332,-73.7938,40.729,11265,56,109,Lat56Lon109,38
1268,Queens,-73.798,40.729,-73.7938,40.7248,11266,55,109,Lat55Lon109,44
1267,Queens,-73.798,40.7248,-73.7938,40.7206,11267,54,109,Lat54Lon109,20
1270,Queens,-73.798,40.7206,-73.7938,40.7164,11268,53,109,Lat53Lon109,63
1269,Queens,-73.798,40.7164,-73.7938,40.7122,11269,52,109,Lat52Lon109,94
1272,Queens,-73.798,40.7122,-73.7938,40.708,11270,51,109,Lat51Lon109,441
1271,Queens,-73.798,40.708,-73.7938,40.7038,11271,50,109,Lat50Lon109,307
1257,Queens,-73.798,40.7038,-73.7938,40.6996,11272,49,109,Lat49Lon109,48
1256,Queens,-73.798,40.6996,-73.7938,40.6954,11273,48,109,Lat48Lon109,168
1259,Queens,-73.798,40.6954,-73.7938,40.6912,11274,47,109,Lat47Lon109,189
1258,Queens,-73.798,40.6912,-73.7938,40.687,11275,46,109,Lat46Lon109,212
1261,Queens,-73.798,40.687,-73.7938,40.6828,11276,45,109,Lat45Lon109,113
1260,Queens,-73.798,40.6828,-73.7938,40.6786,11277,44,109,Lat44Lon109,77
1263,Queens,-73.798,40.6786,-73.7938,40.6744,11278,43,109,Lat43Lon109,81
1262,Queens,-73.798,40.6744,-73.7938,40.6702,11279,42,109,Lat42Lon109,117
1276,Queens,-73.798,40.6702,-73.7938,40.666,11280,41,109,Lat41Lon109,49
1275,Queens,-73.798,40.666,-73.7938,40.6618,11281,40,109,Lat40Lon109,0
1278,Queens,-73.798,40.6618,-73.7938,40.6576,11282,39,109,Lat39Lon109,1
1277,Queens,-73.798,40.6576,-73.7938,40.6534,11283,38,109,Lat38Lon109,0
1281,Queens,-73.798,40.6534,-73.7938,40.6492,11284,37,109,Lat37Lon109,0
1280,Queens,-73.798,40.6492,-73.7938,40.645,11285,36,109,Lat36Lon109,0
1283,Queens,-73.798,40.645,-73.7938,40.6408,11286,35,109,Lat35Lon109,0
1282,Queens,-73.798,40.6408,-73.7938,40.6366,11287,34,109,Lat34Lon109,0
1274,Queens,-73.798,40.6366,-73.7938,40.6324,11288,33,109,Lat33Lon109,0
1273,Queens,-73.798,40.6324,-73.7938,40.6282,11289,32,109,Lat32Lon109,0
1284,Queens,-73.798,40.5988,-73.7938,40.5946,11297,24,109,Lat24Lon109,73
1286,Queens,-73.798,40.5946,-73.7938,40.5904,11298,23,109,Lat23Lon109,72
1285,Queens,-73.798,40.5904,-73.7938,40.5862,11299,22,109,Lat22Lon109,71
3646,Bronx,-73.7938,40.8844,-73.7896,40.8802,11331,92,110,Lat92Lon110,0
3638,Bronx,-73.7938,40.8634,-73.7896,40.8592,11336,87,110,Lat87Lon110,0
3637,Bronx,-73.7938,40.8592,-73.7896,40.855,11337,86,110,Lat86Lon110,36
3640,Bronx,-73.7938,40.855,-73.7896,40.8508,11338,85,110,Lat85Lon110,26
3639,Bronx,-73.7938,40.8508,-73.7896,40.8466,11339,84,110,Lat84Lon110,0
3641,Bronx,-73.7938,40.8466,-73.7896,40.8424,11340,83,110,Lat83Lon110,0
3676,Bronx,-73.7938,40.8088,-73.7896,40.8046,11349,74,110,Lat74Lon110,0
1296,Queens,-73.7938,40.8046,-73.7896,40.8004,11350,73,110,Lat73Lon110,24.5
1295,Queens,-73.7938,40.8004,-73.7896,40.7962,11351,72,110,Lat72Lon110,0
1288,Queens,-73.7938,40.7962,-73.7896,40.792,11352,71,110,Lat71Lon110,0
1287,Queens,-73.7938,40.792,-73.7896,40.7878,11353,70,110,Lat70Lon110,0
1290,Queens,-73.7938,40.7878,-73.7896,40.7836,11354,69,110,Lat69Lon110,0
1289,Queens,-73.7938,40.7836,-73.7896,40.7794,11355,68,110,Lat68Lon110,24
1292,Queens,-73.7938,40.7794,-73.7896,40.7752,11356,67,110,Lat67Lon110,28
1291,Queens,-73.7938,40.7752,-73.7896,40.771,11357,66,110,Lat66Lon110,40
1294,Queens,-73.7938,40.771,-73.7896,40.7668,11358,65,110,Lat65Lon110,72
1293,Queens,-73.7938,40.7668,-73.7896,40.7626,11359,64,110,Lat64Lon110,34
1306,Queens,-73.7938,40.7626,-73.7896,40.7584,11360,63,110,Lat63Lon110,56
1305,Queens,-73.7938,40.7584,-73.7896,40.7542,11361,62,110,Lat62Lon110,83
1308,Queens,-73.7938,40.7542,-73.7896,40.75,11362,61,110,Lat61Lon110,39
1307,Queens,-73.7938,40.75,-73.7896,40.7458,11363,60,110,Lat60Lon110,25
1310,Queens,-73.7938,40.7458,-73.7896,40.7416,11364,59,110,Lat59Lon110,20
1309,Queens,-73.7938,40.7416,-73.7896,40.7374,11365,58,110,Lat58Lon110,74
1312,Queens,-73.7938,40.7374,-73.7896,40.7332,11366,57,110,Lat57Lon110,46
1311,Queens,-73.7938,40.7332,-73.7896,40.729,11367,56,110,Lat56Lon110,22
1298,Queens,-73.7938,40.729,-73.7896,40.7248,11368,55,110,Lat55Lon110,116
1297,Queens,-73.7938,40.7248,-73.7896,40.7206,11369,54,110,Lat54Lon110,24
1300,Queens,-73.7938,40.7206,-73.7896,40.7164,11370,53,110,Lat53Lon110,101
1299,Queens,-73.7938,40.7164,-73.7896,40.7122,11371,52,110,Lat52Lon110,57
1302,Queens,-73.7938,40.7122,-73.7896,40.708,11372,51,110,Lat51Lon110,273
1301,Queens,-73.7938,40.708,-73.7896,40.7038,11373,50,110,Lat50Lon110,251
1304,Queens,-73.7938,40.7038,-73.7896,40.6996,11374,49,110,Lat49Lon110,93
1303,Queens,-73.7938,40.6996,-73.7896,40.6954,11375,48,110,Lat48Lon110,149
1321,Queens,-73.7938,40.6954,-73.7896,40.6912,11376,47,110,Lat47Lon110,152
1320,Queens,-73.7938,40.6912,-73.7896,40.687,11377,46,110,Lat46Lon110,70
1323,Queens,-73.7938,40.687,-73.7896,40.6828,11378,45,110,Lat45Lon110,70
1322,Queens,-73.7938,40.6828,-73.7896,40.6786,11379,44,110,Lat44Lon110,148
1325,Queens,-73.7938,40.6786,-73.7896,40.6744,11380,43,110,Lat43Lon110,82
1324,Queens,-73.7938,40.6744,-73.7896,40.6702,11381,42,110,Lat42Lon110,81
1328,Queens,-73.7938,40.6702,-73.7896,40.666,11382,41,110,Lat41Lon110,66
1327,Queens,-73.7938,40.666,-73.7896,40.6618,11383,40,110,Lat40Lon110,0
1314,Queens,-73.7938,40.6618,-73.7896,40.6576,11384,39,110,Lat39Lon110,0
1313,Queens,-73.7938,40.6576,-73.7896,40.6534,11385,38,110,Lat38Lon110,0
1316,Queens,-73.7938,40.6534,-73.7896,40.6492,11386,37,110,Lat37Lon110,0
1315,Queens,-73.7938,40.6492,-73.7896,40.645,11387,36,110,Lat36Lon110,0
1318,Queens,-73.7938,40.645,-73.7896,40.6408,11388,35,110,Lat35Lon110,0
1317,Queens,-73.7938,40.6408,-73.7896,40.6366,11389,34,110,Lat34Lon110,0
1319,Queens,-73.7938,40.6366,-73.7896,40.6324,11390,33,110,Lat33Lon110,0
